CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
06.016.348/0001-53;2025-12-31;1;VENTOS DO SUL ENERGIA S.A.;024767;FRE WEB;148485;2025-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148485
06.047.087/0001-39;2025-12-31;1;REDE D'OR SÃO LUIZ S.A.;024821;FRE WEB;149149;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149149
06.047.087/0001-39;2025-12-31;2;REDE D'OR SÃO LUIZ S.A.;024821;FRE WEB;149419;2025-06-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149419
06.057.223/0001-71;2025-12-31;1;SENDAS DISTRIBUIDORA S.A.;025372;FRE WEB;148123;2025-05-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148123
06.057.223/0001-71;2025-12-31;2;SENDAS DISTRIBUIDORA S.A.;025372;FRE WEB;149081;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149081
06.057.223/0001-71;2025-12-31;3;SENDAS DISTRIBUIDORA S.A.;025372;FRE WEB;149389;2025-06-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149389
06.164.253/0001-87;2025-12-31;1;GOL LINHAS AEREAS INTELIGENTES S.A.;019569;FRE WEB;149001;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149001
06.164.253/0001-87;2025-12-31;2;GOL LINHAS AEREAS INTELIGENTES S.A.;019569;FRE WEB;149498;2025-06-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149498
06.272.793/0001-84;2025-12-31;1;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;016608;FRE WEB;149153;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149153
06.347.409/0001-65;2025-12-31;1;SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;025410;FRE WEB;148529;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148529
06.626.253/0001-51;2025-12-31;1;EMPREENDIMENTOS PAGUE MENOS S.A.;022608;FRE WEB;149103;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149103
06.626.253/0001-51;2025-12-31;2;EMPREENDIMENTOS PAGUE MENOS S.A.;022608;FRE WEB;149300;2025-06-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149300
06.977.745/0001-91;2025-12-31;1;BR MALLS PARTICIPACOES S.A.;019909;FRE WEB;148801;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148801
06.981.176/0001-58;2025-12-31;1;CEMIG GERACAO E TRANSMISSAO S.A.;020320;FRE WEB;148117;2025-05-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148117
06.981.180/0001-16;2025-12-31;1;CEMIG DISTRIBUICAO S.A.;020303;FRE WEB;148116;2025-05-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148116
06.981.180/0001-16;2025-12-31;2;CEMIG DISTRIBUICAO S.A.;020303;FRE WEB;149464;2025-06-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149464
06.981.381/0001-13;2025-03-31;1;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;FRE WEB;141544;2024-09-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141544
06.981.381/0001-13;2025-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;FRE WEB;141781;2024-09-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141781
06.981.381/0001-13;2025-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;FRE WEB;143451;2024-11-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143451
06.981.381/0001-13;2025-03-31;4;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;FRE WEB;144258;2025-01-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144258
06.981.381/0001-13;2025-03-31;5;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;FRE WEB;144269;2025-01-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144269
06.981.381/0001-13;2025-03-31;6;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;FRE WEB;144463;2025-01-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144463
06.981.381/0001-13;2025-03-31;7;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;FRE WEB;145028;2025-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145028
06.981.381/0001-13;2025-03-31;8;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;FRE WEB;149520;2025-06-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149520
07.040.108/0001-57;2025-12-31;1;CAGECE - CIA DE AGUA E ESGOTO DO CEARA;018546;FRE WEB;148077;2025-05-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148077
07.043.628/0001-13;2025-12-31;1;CLARO TELECOM PARTICIPAÇÕES S.A.;023531;FRE WEB;148216;2025-05-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148216
07.047.251/0001-70;2025-12-31;1;CIA ENERGETICA DO CEARA - COELCE;014869;FRE WEB;149200;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149200
07.047.251/0001-70;2025-12-31;2;CIA ENERGETICA DO CEARA - COELCE;014869;FRE WEB;149284;2025-06-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149284
07.047.251/0001-70;2025-12-31;3;CIA ENERGETICA DO CEARA - COELCE;014869;FRE WEB;149322;2025-06-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149322
07.119.838/0001-48;2025-12-31;1;SECME - COMPANHIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS;019720;FRE WEB;145839;2025-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145839
07.119.838/0001-48;2025-12-31;2;SECME - COMPANHIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS;019720;FRE WEB;145841;2025-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145841
07.206.816/0001-15;2025-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;020338;FRE WEB;148689;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148689
07.237.373/0001-20;2025-12-31;1;BCO NORDESTE DO BRASIL S.A.;001228;FRE WEB;148366;2025-05-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148366
07.237.373/0001-20;2025-12-31;2;BCO NORDESTE DO BRASIL S.A.;001228;FRE WEB;149358;2025-06-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149358
07.237.373/0001-20;2025-12-31;3;BCO NORDESTE DO BRASIL S.A.;001228;FRE WEB;149412;2025-06-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149412
07.253.321/0001-47;2025-12-31;1;CARBOMIL SA MINER. E INDUSTRIA;014168;FRE WEB;149145;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149145
07.275.159/0001-68;2025-12-31;1;PETROLEO LUB DO NORDESTE SA;009520;FRE WEB;147567;2025-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147567
07.282.377/0001-20;2025-12-31;1;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S/A;024864;FRE WEB;148614;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148614
07.334.600/0001-35;2025-12-31;1;MARINA DE IRACEMA PARK SA;016268;FRE WEB;148066;2025-05-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148066
07.401.436/0001-31;2025-12-31;1;ELDORADO BRASIL CELULOSE S.A.;022810;FRE WEB;149142;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149142
07.415.333/0001-20;2025-12-31;1;SIMPAR S.A.;025003;FRE WEB;149017;2025-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149017
07.526.557/0001-00;2025-12-31;1;AMBEV S.A.;023264;FRE WEB;148486;2025-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148486
07.526.557/0001-00;2025-12-31;2;AMBEV S.A.;023264;FRE WEB;149390;2025-06-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149390
07.594.978/0001-78;2025-12-31;1;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;024260;FRE WEB;148812;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148812
07.628.528/0001-59;2025-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;FRE WEB;143599;2024-11-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143599
07.628.528/0001-59;2025-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;FRE WEB;144238;2025-01-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144238
07.628.528/0001-59;2025-06-30;3;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;FRE WEB;144284;2025-01-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144284
07.628.528/0001-59;2025-06-30;4;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;FRE WEB;144686;2025-02-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144686
07.628.528/0001-59;2025-06-30;5;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;FRE WEB;144767;2025-02-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144767
07.628.528/0001-59;2025-06-30;6;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;FRE WEB;147479;2025-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147479
07.628.528/0001-59;2025-06-30;7;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;FRE WEB;148398;2025-05-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148398
07.636.657/0001-99;2025-12-31;1;AÇO VERDE DO BRASIL S.A;026425;FRE WEB;148541;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148541
07.636.657/0001-99;2025-12-31;2;AÇO VERDE DO BRASIL S.A;026425;FRE WEB;149366;2025-06-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149366
07.682.638/0001-07;2025-12-31;1;CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.;027731;FRE WEB;149173;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149173
07.689.002/0001-89;2025-12-31;1;EMBRAER S.A.;020087;FRE WEB;149011;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149011
07.714.104/0001-07;2025-12-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;FRE WEB;147562;2025-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147562
07.714.104/0001-07;2025-12-31;2;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;FRE WEB;148245;2025-05-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148245
07.714.104/0001-07;2025-12-31;3;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;FRE WEB;149373;2025-06-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149373
07.802.794/0001-56;2025-12-31;1;ESSENTIA PCHS S.A.;026158;FRE WEB;149175;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149175
07.816.890/0001-53;2025-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;020982;FRE WEB;148811;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148811
07.820.907/0001-46;2025-12-31;1;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;020630;FRE WEB;149196;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149196
07.823.262/0001-03;2025-12-31;1;FOZ DO RIO CLARO ENERGIA S.A.;026697;FRE WEB;148915;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148915
07.857.093/0001-14;2025-12-31;1;AURA MINERALS INC.;080187;FRE WEB;149178;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149178
07.857.093/0001-14;2025-12-31;2;AURA MINERALS INC.;080187;FRE WEB;149372;2025-06-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149372
07.857.850/0001-50;2025-12-31;1;GP INVESTMENTS, LTD.;080020;FRE WEB;149146;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149146
07.859.971/0001-30;2025-12-31;1;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;020257;FRE WEB;148567;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148567
07.859.971/0001-30;2025-12-31;2;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;020257;FRE WEB;149253;2025-06-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149253
07.882.930/0001-65;2025-12-31;1;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;024902;FRE WEB;148535;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148535
08.065.557/0001-12;2025-12-31;1;TECNISA S.A.;020435;FRE WEB;148830;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148830
08.065.557/0001-12;2025-12-31;2;TECNISA S.A.;020435;FRE WEB;149317;2025-06-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149317
08.070.508/0001-78;2025-03-31;1;RAIZEN ENERGIA S.A.;023230;FRE WEB;141530;2024-08-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141530
08.070.508/0001-78;2025-03-31;2;RAIZEN ENERGIA S.A.;023230;FRE WEB;142287;2024-10-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142287
08.070.508/0001-78;2025-03-31;3;RAIZEN ENERGIA S.A.;023230;FRE WEB;143541;2024-11-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143541
08.070.508/0001-78;2025-03-31;4;RAIZEN ENERGIA S.A.;023230;FRE WEB;143832;2024-12-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143832
08.070.508/0001-78;2025-03-31;5;RAIZEN ENERGIA S.A.;023230;FRE WEB;145005;2025-02-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145005
08.070.508/0001-78;2025-03-31;6;RAIZEN ENERGIA S.A.;023230;FRE WEB;145898;2025-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145898
08.078.847/0001-09;2025-12-31;1;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;020370;FRE WEB;148780;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148780
08.159.965/0001-33;2025-12-31;1;IGUA SANEAMENTO S.A.;023175;FRE WEB;149133;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149133
08.159.965/0001-33;2025-12-31;2;IGUA SANEAMENTO S.A.;023175;FRE WEB;149401;2025-06-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149401
08.159.965/0001-33;2025-12-31;3;IGUA SANEAMENTO S.A.;023175;FRE WEB;149415;2025-06-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149415
08.170.849/0001-15;2025-12-31;1;DESKTOP S.A.;026026;FRE WEB;148540;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148540
08.213.823/0001-07;2025-12-31;1;AURA ALMAS MINERAÇÃO S.A.;026590;FRE WEB;148899;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148899
08.262.121/0001-13;2025-12-31;1;ALUBAR METAIS E CABOS S.A.;027430;FRE WEB;148818;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148818
08.294.224/0001-65;2025-12-31;1;JHSF PARTICIPACOES S.A.;020605;FRE WEB;149099;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149099
08.294.224/0001-65;2025-12-31;2;JHSF PARTICIPACOES S.A.;020605;FRE WEB;149537;2025-06-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149537
08.312.229/0001-73;2025-12-31;1;EZ TEC EMPREEND. E PARTICIPACOES S.A.;020770;FRE WEB;148787;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148787
08.322.396/0001-03;2025-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;FRE WEB;141514;2024-08-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141514
08.322.396/0001-03;2025-03-31;2;CERRADINHO BIOENERGIA S.A.;026522;FRE WEB;141621;2024-09-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141621
08.322.396/0001-03;2025-03-31;3;CERRADINHO BIOENERGIA S.A.;026522;FRE WEB;143399;2024-11-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143399
08.324.196/0001-81;2025-12-31;1;CIA ENERGETICA DO RIO GDE NORTE - COSERN;018139;FRE WEB;147653;2025-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147653
08.343.492/0001-20;2025-12-31;1;MRV ENGENHARIA E PARTICIPACOES S.A.;020915;FRE WEB;148838;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148838
08.343.492/0001-20;2025-12-31;2;MRV ENGENHARIA E PARTICIPACOES S.A.;020915;FRE WEB;149478;2025-06-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149478
08.364.948/0001-38;2025-12-31;1;ALUPAR INVESTIMENTO S/A;021490;FRE WEB;148497;2025-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148497
08.397.078/0001-01;2025-12-31;1;GSH CORP PARTICIPAÇÕES S.A.;026603;FRE WEB;148824;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148824
08.397.078/0001-01;2025-12-31;2;GSH CORP PARTICIPAÇÕES S.A.;026603;FRE WEB;149367;2025-06-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149367
08.402.943/0001-52;2025-12-31;1;GUARARAPES CONFECCOES S.A.;004669;FRE WEB;148546;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148546
08.424.178/0001-71;2025-12-31;1;TECBLU TECELAGEM BLUMENAU S.A.;011215;FRE WEB;148422;2025-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148422
08.439.659/0001-50;2025-12-31;1;CPFL ENERGIAS RENOVÁVEIS S.A.;020540;FRE WEB;148414;2025-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148414
08.467.115/0001-00;2025-12-31;1;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;020648;FRE WEB;149155;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149155
08.534.605/0001-74;2025-12-31;1;RENOVA ENERGIA S.A.;021636;FRE WEB;148587;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148587
08.534.605/0001-74;2025-12-31;2;RENOVA ENERGIA S.A.;021636;FRE WEB;149375;2025-06-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149375
08.560.444/0001-93;2025-12-31;1;CIA CELG DE PARTICIPACOES - CELGPAR;021393;FRE WEB;148241;2025-05-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148241
08.560.444/0001-93;2025-12-31;2;CIA CELG DE PARTICIPACOES - CELGPAR;021393;FRE WEB;149493;2025-06-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149493
08.574.411/0001-00;2025-12-31;1;PRÁTICA PRODUTOS S.A.;024546;FRE WEB;149098;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149098
