CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
07.594.978/0001-78;2024-12-31;4;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;024260;FRE WEB;142893;2024-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142893
07.594.978/0001-78;2024-12-31;5;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;024260;FRE WEB;144250;2025-01-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144250
07.628.528/0001-59;2024-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;FRE WEB;132859;2023-11-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132859
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;FRE WEB;134051;2024-02-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134051
07.628.528/0001-59;2024-06-30;3;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;FRE WEB;134134;2024-02-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134134
07.628.528/0001-59;2024-06-30;4;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;FRE WEB;137618;2024-05-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137618
07.628.528/0001-59;2024-06-30;5;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;FRE WEB;141689;2024-09-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141689
07.628.528/0001-59;2024-06-30;6;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;FRE WEB;142413;2024-10-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142413
07.628.528/0001-59;2024-06-30;7;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;FRE WEB;142509;2024-11-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142509
07.628.528/0001-59;2024-06-30;8;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;FRE WEB;143078;2024-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143078
07.636.657/0001-99;2024-12-31;1;AÇO VERDE DO BRASIL S.A;026425;FRE WEB;138443;2024-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138443
07.636.657/0001-99;2024-12-31;2;AÇO VERDE DO BRASIL S.A;026425;FRE WEB;139187;2024-06-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139187
07.659.538/0001-51;2024-12-31;1;DINAMICA ENERGIA S.A.;020052;FRE WEB;137789;2024-05-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137789
07.682.638/0001-07;2024-12-31;1;CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.;027731;FRE WEB;142167;2024-10-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142167
07.682.638/0001-07;2024-12-31;2;CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.;027731;FRE WEB;143861;2024-12-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143861
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;020087;FRE WEB;138565;2024-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138565
07.689.002/0001-89;2024-12-31;2;EMBRAER S.A.;020087;FRE WEB;141404;2024-08-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141404
07.689.002/0001-89;2024-12-31;3;EMBRAER S.A.;020087;FRE WEB;141711;2024-09-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141711
07.689.002/0001-89;2024-12-31;4;EMBRAER S.A.;020087;FRE WEB;141961;2024-10-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141961
07.689.002/0001-89;2024-12-31;5;EMBRAER S.A.;020087;FRE WEB;142133;2024-10-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142133
07.689.002/0001-89;2024-12-31;6;EMBRAER S.A.;020087;FRE WEB;143440;2024-11-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143440
07.689.002/0001-89;2024-12-31;7;EMBRAER S.A.;020087;FRE WEB;144235;2025-01-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144235
07.704.246/0001-93;2024-12-31;1;DATORA PARTICIPAÇÕES E SERVIÇOS S.A.;026557;FRE WEB;138537;2024-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138537
07.714.104/0001-07;2024-12-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;FRE WEB;135579;2024-04-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135579
07.714.104/0001-07;2024-12-31;2;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;FRE WEB;139249;2024-06-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139249
07.714.104/0001-07;2024-12-31;3;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;FRE WEB;139680;2024-07-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139680
07.714.104/0001-07;2024-12-31;4;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;FRE WEB;141099;2024-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141099
07.714.104/0001-07;2024-12-31;5;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;FRE WEB;141119;2024-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141119
07.714.104/0001-07;2024-12-31;6;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;FRE WEB;141231;2024-08-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141231
07.714.104/0001-07;2024-12-31;7;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;FRE WEB;141457;2024-08-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141457
07.714.104/0001-07;2024-12-31;8;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;FRE WEB;143476;2024-11-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143476
07.714.104/0001-07;2024-12-31;9;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;FRE WEB;143923;2024-12-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143923
07.714.104/0001-07;2024-12-31;10;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;FRE WEB;143925;2024-12-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143925
07.802.794/0001-56;2024-12-31;1;ESSENTIA PCHS S.A.;026158;FRE WEB;137805;2024-05-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137805
07.802.794/0001-56;2024-12-31;2;ESSENTIA PCHS S.A.;026158;FRE WEB;139678;2024-07-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139678
07.802.794/0001-56;2024-12-31;3;ESSENTIA PCHS S.A.;026158;FRE WEB;140518;2024-08-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140518
07.802.794/0001-56;2024-12-31;4;ESSENTIA PCHS S.A.;026158;FRE WEB;142031;2024-10-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142031
07.816.890/0001-53;2024-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;020982;FRE WEB;138398;2024-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138398
07.816.890/0001-53;2024-12-31;2;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;020982;FRE WEB;139462;2024-07-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139462
07.816.890/0001-53;2024-12-31;3;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;020982;FRE WEB;139598;2024-07-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139598
07.816.890/0001-53;2024-12-31;4;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;020982;FRE WEB;141910;2024-09-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141910
07.816.890/0001-53;2024-12-31;5;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;020982;FRE WEB;141974;2024-10-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141974
07.816.890/0001-53;2024-12-31;6;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;020982;FRE WEB;142331;2024-10-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142331
07.816.890/0001-53;2024-12-31;7;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;020982;FRE WEB;142752;2024-11-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142752
07.816.890/0001-53;2024-12-31;8;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;020982;FRE WEB;144306;2025-01-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144306
07.820.907/0001-46;2024-12-31;1;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;020630;FRE WEB;138522;2024-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138522
07.820.907/0001-46;2024-12-31;2;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;020630;FRE WEB;138956;2024-06-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138956
07.820.907/0001-46;2024-12-31;3;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;020630;FRE WEB;139010;2024-06-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139010
07.820.907/0001-46;2024-12-31;4;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;020630;FRE WEB;139445;2024-07-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139445
07.820.907/0001-46;2024-12-31;5;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;020630;FRE WEB;142785;2024-11-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142785
07.820.907/0001-46;2024-12-31;6;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;020630;FRE WEB;143814;2024-12-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143814
07.823.262/0001-03;2024-12-31;1;FOZ DO RIO CLARO ENERGIA S.A.;026697;FRE WEB;138013;2024-05-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138013
07.823.262/0001-03;2024-12-31;2;FOZ DO RIO CLARO ENERGIA S.A.;026697;FRE WEB;144354;2025-01-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144354
07.857.093/0001-14;2024-12-31;1;AURA MINERALS INC.;080187;FRE WEB;138447;2024-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138447
07.857.093/0001-14;2024-12-31;2;AURA MINERALS INC.;080187;FRE WEB;139369;2024-07-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139369
07.857.093/0001-14;2024-12-31;3;AURA MINERALS INC.;080187;FRE WEB;139428;2024-07-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139428
07.857.093/0001-14;2024-12-31;4;AURA MINERALS INC.;080187;FRE WEB;139563;2024-07-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139563
07.857.093/0001-14;2024-12-31;5;AURA MINERALS INC.;080187;FRE WEB;141589;2024-09-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141589
07.857.093/0001-14;2024-12-31;6;AURA MINERALS INC.;080187;FRE WEB;144237;2025-01-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144237
07.857.850/0001-50;2024-12-31;1;GP INVESTMENTS, LTD.;080020;FRE WEB;138732;2024-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138732
07.857.850/0001-50;2024-12-31;2;GP INVESTMENTS, LTD.;080020;FRE WEB;139041;2024-06-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139041
07.857.850/0001-50;2024-12-31;3;GP INVESTMENTS, LTD.;080020;FRE WEB;139227;2024-06-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139227
07.857.850/0001-50;2024-12-31;4;GP INVESTMENTS, LTD.;080020;FRE WEB;139390;2024-07-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139390
07.859.971/0001-30;2024-12-31;1;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;020257;FRE WEB;138458;2024-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138458
07.859.971/0001-30;2024-12-31;2;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;020257;FRE WEB;139979;2024-07-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139979
07.859.971/0001-30;2024-12-31;3;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;020257;FRE WEB;141521;2024-08-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141521
07.859.971/0001-30;2024-12-31;4;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;020257;FRE WEB;141726;2024-09-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141726
07.859.971/0001-30;2024-12-31;5;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;020257;FRE WEB;141791;2024-09-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141791
07.859.971/0001-30;2024-12-31;6;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;020257;FRE WEB;141952;2024-09-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141952
07.859.971/0001-30;2024-12-31;7;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;020257;FRE WEB;143336;2024-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143336
07.859.971/0001-30;2024-12-31;8;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;020257;FRE WEB;143532;2024-11-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143532
07.859.971/0001-30;2024-12-31;9;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;020257;FRE WEB;143759;2024-12-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143759
07.859.971/0001-30;2024-12-31;10;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;020257;FRE WEB;144415;2025-01-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144415
07.882.930/0001-65;2024-12-31;1;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;024902;FRE WEB;138111;2024-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138111
07.882.930/0001-65;2024-12-31;2;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;024902;FRE WEB;143800;2024-12-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143800
07.976.147/0001-60;2024-12-31;1;MOVIDA LOCAÇÃO DE VEÍCULOS S.A.;025828;FRE WEB;138782;2024-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138782
07.976.147/0001-60;2024-12-31;2;MOVIDA LOCAÇÃO DE VEÍCULOS S.A.;025828;FRE WEB;139050;2024-06-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139050
07.976.147/0001-60;2024-12-31;3;MOVIDA LOCAÇÃO DE VEÍCULOS S.A.;025828;FRE WEB;139438;2024-07-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139438
07.976.147/0001-60;2024-12-31;4;MOVIDA LOCAÇÃO DE VEÍCULOS S.A.;025828;FRE WEB;140274;2024-07-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140274
07.976.147/0001-60;2024-12-31;5;MOVIDA LOCAÇÃO DE VEÍCULOS S.A.;025828;FRE WEB;140886;2024-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140886
07.976.147/0001-60;2024-12-31;6;MOVIDA LOCAÇÃO DE VEÍCULOS S.A.;025828;FRE WEB;141890;2024-09-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141890
07.976.147/0001-60;2024-12-31;7;MOVIDA LOCAÇÃO DE VEÍCULOS S.A.;025828;FRE WEB;144155;2025-01-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144155
08.065.557/0001-12;2024-12-31;1;TECNISA S.A.;020435;FRE WEB;134059;2024-02-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134059
08.065.557/0001-12;2024-12-31;2;TECNISA S.A.;020435;FRE WEB;138685;2024-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138685
08.065.557/0001-12;2024-12-31;3;TECNISA S.A.;020435;FRE WEB;139782;2024-07-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139782
08.065.557/0001-12;2024-12-31;4;TECNISA S.A.;020435;FRE WEB;140409;2024-08-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140409
08.065.557/0001-12;2024-12-31;5;TECNISA S.A.;020435;FRE WEB;140736;2024-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140736
08.065.557/0001-12;2024-12-31;6;TECNISA S.A.;020435;FRE WEB;141850;2024-09-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141850
08.065.557/0001-12;2024-12-31;7;TECNISA S.A.;020435;FRE WEB;141972;2024-10-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141972
08.065.557/0001-12;2024-12-31;8;TECNISA S.A.;020435;FRE WEB;142032;2024-10-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142032
08.065.557/0001-12;2024-12-31;9;TECNISA S.A.;020435;FRE WEB;143019;2024-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143019
08.065.557/0001-12;2024-12-31;10;TECNISA S.A.;020435;FRE WEB;143240;2024-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143240
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;FRE WEB;130784;2023-08-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130784
08.070.508/0001-78;2024-03-31;2;RAIZEN ENERGIA S.A.;023230;FRE WEB;130995;2023-09-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130995
08.070.508/0001-78;2024-03-31;3;RAIZEN ENERGIA S.A.;023230;FRE WEB;131016;2023-09-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131016
08.070.508/0001-78;2024-03-31;4;RAIZEN ENERGIA S.A.;023230;FRE WEB;131395;2023-10-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131395
08.070.508/0001-78;2024-03-31;5;RAIZEN ENERGIA S.A.;023230;FRE WEB;140402;2024-08-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140402
08.078.847/0001-09;2024-12-31;1;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;020370;FRE WEB;138309;2024-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138309
08.078.847/0001-09;2024-12-31;2;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;020370;FRE WEB;139086;2024-06-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139086
08.159.965/0001-33;2024-12-31;1;IGUA SANEAMENTO S.A.;023175;FRE WEB;137984;2024-05-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137984
08.159.965/0001-33;2024-12-31;2;IGUA SANEAMENTO S.A.;023175;FRE WEB;141316;2024-08-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141316
08.159.965/0001-33;2024-12-31;3;IGUA SANEAMENTO S.A.;023175;FRE WEB;141424;2024-08-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141424
08.159.965/0001-33;2024-12-31;4;IGUA SANEAMENTO S.A.;023175;FRE WEB;141556;2024-09-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141556
08.159.965/0001-33;2024-12-31;5;IGUA SANEAMENTO S.A.;023175;FRE WEB;141762;2024-09-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141762
